,Unnamed: 0,Unnamed: 0.1,bgm,bpm,genre,language,public_time,mood,emotion,match,like_time,unlike_time,attitude
247,247,247,阿妹啊 - 我想我不够好,112.34714673913044,Pop,国语,2020-04-09,,happy,1,0,0,
248,248,248,阿悠悠 - 一生与你擦肩而过,95.703125,Pop,国语,2019-11-07,,happy,1,0,0,
249,249,249,阿悠悠 - 你若三冬,99.38401442307692,hiphop,国语,2019-12-26,,happy,1,0,0,
250,250,250,阿悠悠 - 旧梦一场,95.703125,Pop,国语,2020-04-22,,happy,1,0,0,
251,251,251,阿肆 - 喜欢,69.83741554054055,Pop,国语,2017-12-28,,happy,1,0,0,
252,252,252,阿肆 _ 郭采洁 - 世界上的另一个我,135.99917763157896,Pop,国语,2017-10-24,,happy,1,0,0,
253,253,253,陈泫孝（大泫） - 静悄悄,129.19921875,Pop,国语,2018-03-27,,happy,1,0,0,
254,254,254,陈翔 - 烟火,123.046875,Soundtrack,国语,2011-01-01,,happy,1,0,0,
255,255,255,陈雪凝 - 淋雨一直走+说爱你+可不可以给我你的微信 (片段),95.703125,blues,,,,happy,1,0,0,
256,256,256,陶喆 - 就是爱你,73.828125,R&B,国语,2005-01-21,,happy,1,0,0,
257,257,257,陶喆 - 就是爱你~1,73.828125,rock,,,,happy,1,0,0,
258,258,258,音阙诗听 _ 赵方婧 - 芒种,99.38401442307692,hiphop,国语,2020-04-04,,happy,1,0,0,
259,259,259,顽主 - 老男孩 (女声版),151.9990808823529,blues,,,,happy,1,0,0,
260,260,260,颜人中 - 胆小鬼,112.34714673913044,blues,国语,2019-03-26,,happy,1,0,0,
261,261,261,飞儿乐团 - Lydia,80.74951171875,Pop,国语,2004-04-23,,happy,1,0,0,
262,262,262,飞儿乐团 - 你的微笑,123.046875,Pop,国语,2004-04-23,,happy,1,0,0,
263,263,263,高姗 - 遇见你的时候所有星星都落到我头上,117.45383522727272,Pop,国语,2015-01-15,,happy,1,0,0,
264,264,264,鹏鹏 _ 付豪 - 爱你一万年,129.19921875,Rock,国语,2020-04-13,,happy,1,0,0,
265,265,265,麦小兜、单色凌 - OK歌 (skr版),151.9990808823529,Pop,国语,2018-03-14,,happy,1,0,0,
266,266,266,黄雅莉 - 蝴蝶泉边 (Live),143.5546875,Pop,国语,2017-05-07,,happy,1,0,0,
267,267,267,黎林添娇 - 星月糖,95.703125,Pop,国语,2020-05-16,,happy,1,0,0,
268,268,268,911 - I Do,95.703125,Pop,英语,2013-09-08,,mad,1,0,0,
269,269,269,AaronicStuff - Take a Walk [A Cappella],99.38401442307692,Other,英语,2008-05-04,,mad,1,0,0,
270,270,270,Adam Lambert - Trespassing,117.45383522727272,Pop,英语,2012-05-14,,mad,1,0,0,
271,271,271,Adelén - Spell On Me,117.45383522727272,Pop,英语,2015-11-13,,mad,1,0,0,
272,272,272,Alina Baraz _ filous _ Khalid - Floating(feat. Khalid) (filous Remix),89.10290948275862,R&B,英语,2019-02-08,,mad,1,0,0,
273,273,273,Approaching Nirvana - You,129.19921875,Electronica,纯音乐,2012-03-24,,mad,1,0,0,
274,274,274,Armin Van Buuren _ Mr.Probz - Another You,129.19921875,Dance,英语,2015-04-21,,mad,1,0,0,
275,275,275,Armin Van Buuren _ Roxanne Emery - On Fire (Radio Edit),129.19921875,Dance,英语,2014-02-14,,mad,1,0,0,
276,276,276,Ava Max - Sweet but Psycho,135.99917763157896,Pop,英语,2018-08-17,,mad,1,0,0,
277,277,277,Avicii _ Rita Ora - Lonely Together,103.359375,Dance,英语,2017-11-10,,mad,1,0,0,
278,278,278,Avril Lavigne - Girlfriend,161.4990234375,Pop,英语,2007-02-27,,mad,1,0,0,
279,279,279,Axel Johansson - Do Or Die,89.10290948275862,Pop,英语,2018-08-31,,mad,1,0,0,
280,280,280,Bebe Rexha - I Got You,99.38401442307692,Pop,英语,2016-11-12,,mad,1,0,0,
281,281,281,BEYOND - 狂人山庄,129.19921875,Pop,粤语,1993-05-01,,mad,1,0,0,
282,282,282,BEYOND - 逼不得已,129.19921875,Rock,粤语,1995-06-15,,mad,1,0,0,
283,283,283,Black Sabbath - Headless Cross,89.10290948275862,Rock,英语,1989-04-24,,mad,1,0,0,
284,284,284,Blur - Fool's Day,112.34714673913044,Rock,英语,2010-04-17,,mad,1,0,0,
285,285,285,Blur - Parklife,135.99917763157896,Rock,英语,2000-10-30,,mad,1,0,0,
286,286,286,Byrer Xinged杏子 - YELLOW,117.45383522727272,hiphop,日语,2019-05-29,,mad,1,0,0,
287,287,287,Candee! - Ein Kleines Lied (Around the World),129.19921875,hiphop,,,,mad,1,0,0,
288,288,288,Cash Cash - Hero,151.9990808823529,Dance,英语,2016-06-24,,mad,1,0,0,
289,289,289,Charli XCX - After the Afterparty,92.28515625,Pop,英语,2016-10-28,,mad,1,0,0,
290,290,290,Charlie Puth - How Long,112.34714673913044,Pop,英语,2018-05-11,,mad,1,0,0,
291,291,291,Clean Bandit - Rather Be,123.046875,Dance,英语,2014-06-02,,mad,1,0,0,
292,292,292,Cobra Starship - Snakes On A Plane (Bring It),135.99917763157896,rock,,,,mad,1,0,0,
293,293,293,DAISHI DANCE (ダイシ・ダンス) _ Cécile Corbel - Take Me Hand,129.19921875,Pop,英语,2012-11-14,,mad,1,0,0,
294,294,294,Danny & The Juniors - At the Hop,172.265625,Pop,英语,2000-01-01,,mad,1,0,0,
295,295,295,Darin - Viva La Vida,123.046875,Pop,英语,2010-06-10,,mad,1,0,0,
296,296,296,Darin _ Dara Rolins - Be What You Wanna Be,103.359375,Pop,英语,2012-11-05,,mad,1,0,0,
297,297,297,Darius _ Aili Teigmo _ Finlay - World's Crashing Down (Club Edit),129.19921875,Dance,英语,2016-04-29,,mad,1,0,0,
298,298,298,David Guetta - Titanium,123.046875,Electronica,英语,2011-08-29,,mad,1,0,0,
299,299,299,Deep Chills _ IVIE - Run Free (Radio Edit),99.38401442307692,Electronica,英语,2017-08-18,,mad,1,0,0,
300,300,300,Dia Frampton - Walk Away,112.34714673913044,Pop,英语,2011-12-06,,mad,1,0,0,
301,301,301,Doctrine Doctrine - モディファイ,99.38401442307692,Pop,日语,2018-06-20,,mad,1,0,0,
302,302,302,Doctrine Doctrine - ローファイ・タイムズ,135.99917763157896,Pop,日语,2018-06-20,,mad,1,0,0,
303,303,303,Doughnuts Hole - おとなの掟 (成人法则),86.1328125,Pop,日语,2017-02-07,,mad,1,0,0,
304,304,304,Dre'es _ Mia - Warm,95.703125,Pop,英语,2017-10-19,,mad,1,0,0,
305,305,305,Ed Sheeran - Don't,95.703125,Pop,英语,2014-06-20,,mad,1,0,0,
306,306,306,Ed Sheeran - Shape of You,129.19921875,Pop,英语,2017-03-03,,mad,1,0,0,
307,307,307,Elliott Yamin - Don't Be Afraid,117.45383522727272,Pop,英语,2009-05-05,,mad,1,0,0,
308,308,308,Elvis Presley - Only You,83.35433467741936,rock,,,,mad,1,0,0,
309,309,309,Embody _ Claire Ridgely - Lost & Found,103.359375,Dance,英语,2017-05-19,,mad,1,0,0,
310,310,310,Emma Stevens - So Stop the World,92.28515625,EasyListening,英语,2015-04-10,,mad,1,0,0,
311,311,311,Epic Score - Our Flame Shall Endure,83.35433467741936,Soundtrack,纯音乐,2014-02-05,,mad,1,0,0,
312,312,312,Erik Grönwall - Higher,78.30255681818181,Pop,英语,2009-12-14,,mad,1,0,0,
313,313,313,Fall Out Boy - Favorite Record,129.19921875,Alternative,英语,2015-01-20,,mad,1,0,0,
314,314,314,Far Out _ Karra - Constellation,99.38401442307692,Dance,英语,2020-03-13,,mad,1,0,0,
315,315,315,French Kiss - Jealousy (Dance Radio),129.19921875,hiphop,,,,mad,1,0,0,
316,316,316,FrogMonster - Remember Our Summer,129.19921875,Pop,英语,2019-08-16,,mad,1,0,0,
317,317,317,Galen Crew - Smiling Down On Me,107.666015625,NewAge,英语,2012-01-03,,mad,1,0,0,
318,318,318,Glay - I'm In Love,86.1328125,Pop,日语,2001-12-27,,mad,1,0,0,
319,319,319,Glay - 疾走れ!ミライ (急速奔驰!未来),95.703125,Pop,日语,2014-10-15,,mad,1,0,0,
320,320,320,GLAY - 空が青空であるために (因为是蓝天),99.38401442307692,Soundtrack,日语,2015-11-02,,mad,1,0,0,
321,321,321,GMR - FC - 星际魂斗罗 - STAGE_1,135.99917763157896,Soundtrack,纯音乐,2009-03-04,,mad,1,0,0,
322,322,322,Hearts & Colors - I'm So Sorry,117.45383522727272,Pop,英语,2017-10-17,,mad,1,0,0,
323,323,323,Helloween - Forever And One (Neverland),63.024009146341456,rock,,,,mad,1,0,0,
324,324,324,Hi-Finesse - Sky Dream (Avengers# Age Of Ultron - Teaser Music),92.28515625,Pop,韩语,2020-04-09,,mad,1,0,0,
325,325,325,Icona Pop - All Night,123.046875,Pop,英语,2013-07-23,,mad,1,0,0,
326,326,326,ILLENIUM _ Nevve - Fractures,107.666015625,Electronica,英语,2017-02-06,,mad,1,0,0,
327,327,327,Imagine Dragons - Demons,172.265625,Alternative,英语,2014-01-20,,mad,1,0,0,
328,328,328,Imagine Dragons - Radioactive,135.99917763157896,Pop,英语,2012-02-14,,mad,1,0,0,
329,329,329,Innertier - Får ikke nok av deg,117.45383522727272,Pop,挪威语,2018-02-16,,mad,1,0,0,
330,330,330,James Blunt - Cold,107.666015625,Pop,英语,2019-08-29,,mad,1,0,0,
331,331,331,Jillian Rae - Wayward One,117.45383522727272,Country,英语,2019-05-31,,mad,1,0,0,
332,332,332,Joan Jett - I Hate Myself For Loving You,117.45383522727272,Rock,英语,2006-01-24,,mad,1,0,0,
333,333,333,Joel Hanson - Traveling Light,117.45383522727272,Country,英语,2002-04-16,,mad,1,0,0,
334,334,334,KarlK - Daydreamer (Radio Edit),123.046875,Pop,英语,2016-09-02,,mad,1,0,0,
335,335,335,Kenny G、Eagles - The One You Love,151.9990808823529,Pop,英语,1997-01-01,,mad,1,0,0,
336,336,336,Kesha - Crazy Kids (Explicit),129.19921875,rock,,,,mad,1,0,0,
337,337,337,Kesha - Die Young,129.19921875,hiphop,,,,mad,1,0,0,
338,338,338,Kiss乐队 - The One You Love,151.9990808823529,Pop,英语,2004-05-21,,mad,1,0,0,
339,339,339,Kungs _ Cookin' On 3 Burners - This Girl,123.046875,Dance,英语,2016-11-04,,mad,1,0,0,
340,340,340,L-Train - Undyne  Spear of Justice,123.046875,rock,,,,mad,1,0,0,
341,341,341,Led Zeppelin - Black Dog,161.4990234375,Rock,英语,1992-02-21,,mad,1,0,0,
342,342,342,Led Zeppelin - Four Sticks,143.5546875,Rock,英语,1971-11-08,,mad,1,0,0,
343,343,343,Led Zeppelin - Rock And Roll,172.265625,Rock,英语,1971-11-08,,mad,1,0,0,
344,344,344,Lenka - Blue Skies,112.34714673913044,Pop,英语,2015-06-16,,mad,1,0,0,
345,345,345,Lenka - Trouble Is A Friend,117.45383522727272,Pop,英语,2009-07-17,,mad,1,0,0,
346,346,346,Lenka - We Are The Brave,107.666015625,Soundtrack,英语,2017-12-22,,mad,1,0,0,
347,347,347,LINKIN PARK - In The End (最后),103.359375,Metal,英语,2000-10-24,,mad,1,0,0,
348,348,348,LINKIN PARK - Numb (原版伴奏),112.34714673913044,rock,英语,2017-06-17,,mad,1,0,0,
349,349,349,Linkin Park - Numb,112.34714673913044,Alternative,英语,2012-03-23,,mad,1,0,0,
350,350,350,Little Mix _ Charlie Puth - Oops,103.359375,Pop,英语,2016-11-18,,mad,1,0,0,
351,351,351,Lost Frequencies _ Janieck Devy - Reality,123.046875,Dance,英语,2015-05-22,,mad,1,0,0,
352,352,352,Lucky Stroke - Good Day,92.28515625,Pop,英语,2013-04-29,,mad,1,0,0,
353,353,353,Madeline Juno - You Know What_,123.046875,Pop,英语,2016-02-26,,mad,1,0,0,
354,354,354,Maggie Lindemann - Pretty Girl,95.703125,Pop,英语,2016-09-30,,mad,1,0,0,
355,355,355,Maisy Kay - Out of My Mind,95.703125,Folk,英语,2017-05-09,,mad,1,0,0,
356,356,356,Maksim Mrvica - Croatian Rhapsody,95.703125,rock,,,,mad,1,0,0,
357,357,357,Marble Sounds - Ship In The Sand,89.10290948275862,Rock,英语,2013-03-25,,mad,1,0,0,
358,358,358,Marilyn Manson - I Don't Like The Drugs (But the Drugs Like Me),95.703125,metal,,,,mad,1,0,0,
359,359,359,Maroon 5 - One More Night,92.28515625,Pop,英语,2012-06-25,,mad,1,0,0,
360,360,360,Matt Terry - Sucker for You,95.703125,Pop,英语,2017-10-13,,mad,1,0,0,
361,361,361,Max Oazo _ Moonessa - Once upon a Time (Bonzana Remix),103.359375,Electronica,英语,2018-08-03,,mad,1,0,0,
362,362,362,Mike Williams - Wait Another Day,123.046875,Dance,英语,2018-12-21,,mad,1,0,0,
363,363,363,Milk dog - 烟卷乐队_酷玩乐队-something just like this (Remix),107.666015625,Pop,英语,2018-07-12,,mad,1,0,0,
364,364,364,Mirah - Gotta Go Home,107.666015625,Pop,英语,1999-09-24,,mad,1,0,0,
365,365,365,Mr. Polska - Move Up(Lost Gravity),117.45383522727272,hiphop,,,,mad,1,0,0,
366,366,366,Must Save Jane - Into The Fire,95.703125,Soundtrack,纯音乐,2013-11-11,,mad,1,0,0,
367,367,367,Nana - Lonely,95.703125,Pop,英语,1997-07-21,,mad,1,0,0,
368,368,368,Nickelback - When We Stand Together,184.5703125,Rock,英语,2011-11-21,,mad,1,0,0,
369,369,369,Nightcore - Angel With A Shotgun,143.5546875,Electronica,英语,2013-06-20,,mad,1,0,0,
370,370,370,Noel Toto - Pam Pam,99.38401442307692,Pop,英语,2014-09-08,,mad,1,0,0,
371,371,371,Of Monsters And Men - Your Bones,117.45383522727272,Alternative,英语,2012-01-01,,mad,1,0,0,
372,372,372,Olly Murs - That Girl,89.10290948275862,Pop,英语,2016-11-11,,mad,1,0,0,
373,373,373,One Direction - Perfect,99.38401442307692,Pop,英语,2015-10-16,,mad,1,0,0,
374,374,374,Otto Knows - Dying For You,123.046875,Dance,英语,2016-01-15,,mad,1,0,0,
375,375,375,P!NK - Just Like Fire,161.4990234375,Soundtrack,英语,2016-05-27,,mad,1,0,0,
376,376,376,P!NK - Try,103.359375,Pop,英语,2012-10-19,,mad,1,0,0,
377,377,377,Pink Floyd - Marooned,73.828125,Rock,纯音乐,1994-03-28,,mad,1,0,0,
378,378,378,Pink Floyd - On The Run,83.35433467741936,Rock,英语,1973-03-01,,mad,1,0,0,
379,379,379,Pink Floyd - Wish You Were Here,123.046875,Rock,英语,1981-11-23,,mad,1,0,0,
380,380,380,Pitbull _ Jennifer Lopez _ Claudia Leitte - We Are One (Ole Ola),123.046875,hiphop,,,,mad,1,0,0,
381,381,381,Pitbull _ Kesha - Timber,129.19921875,Pop,英语,2013-11-25,,mad,1,0,0,
382,382,382,Pompeya - 90,89.10290948275862,Pop,英语,2011-08-31,,mad,1,0,0,
383,383,383,Queen - Bohemian Rhapsody,143.5546875,Rock,英语,1988-12-16,,mad,1,0,0,
384,384,384,Quiet Disorder _ Anderson - Silence Before The Storm,161.4990234375,Dance,英语,2017-09-29,,mad,1,0,0,
385,385,385,rairu - ドナーソング (Donor Song),135.99917763157896,Pop,日语,2016-02-17,,mad,1,0,0,
386,386,386,Ramin Djawadi、Tom Morello - Pacific Rim,86.1328125,Soundtrack,纯音乐,2013-07-26,,mad,1,0,0,
387,387,387,Rammstein - Eifersucht,129.19921875,metal,德语,1998-06-13,,mad,1,0,0,
388,388,388,Rammstein - Sehnsucht,143.5546875,metal,德语,2000-03-04,,mad,1,0,0,
389,389,389,Really Slow Motion - Burning Rome,117.45383522727272,Soundtrack,纯音乐,2009-01-01,,mad,1,0,0,
390,390,390,Redbone - Come And Get Your Love,107.666015625,Dance,英语,2014-01-01,,mad,1,0,0,
391,391,391,Rihanna _ Jay-Z - Umbrella,86.1328125,R&B,英语,2009-01-01,,mad,1,0,0,
392,392,392,Roxanne Emery _ Gareth Emery - Soldier,129.19921875,Dance,英语,2014-04-01,,mad,1,0,0,
393,393,393,Sasha Sloan - Dancing With Your Ghost,75.99954044117645,Pop,英语,2019-06-28,,mad,1,0,0,
394,394,394,Sawyer Fredericks - Lovers Still Alone,129.19921875,Folk,英语,2015-11-11,,mad,1,0,0,
395,395,395,Sex Pistols - I'm A Lazy Sod,129.19921875,Rock,英语,2017-08-22,,mad,1,0,0,
396,396,396,Sexion D'Assaut - Ma direction,107.666015625,Rap/HipHop,法语,2012-11-19,,mad,1,0,0,
397,397,397,Shakira - Try Everything,117.45383522727272,Pop,英语,2016-02-12,,mad,1,0,0,
398,398,398,Shaun Reynolds _ Lily Me - The Monster,99.38401442307692,Pop,英语,2013-12-13,,mad,1,0,0,
399,399,399,Skid Row - 18 & Life,89.10290948275862,metal,,,,mad,1,0,0,
400,400,400,Skid Row - Lamb,117.45383522727272,Rock,英语,2003-08-05,,mad,1,0,0,
401,401,401,Steven Burke - Hero's Theme,99.38401442307692,Soundtrack,纯音乐,2005-11-08,,mad,1,0,0,
402,402,402,Suede - Everything Will Flow,107.666015625,Rock,英语,1999-05-03,,mad,1,0,0,
403,403,403,talking heads - Take Me to the River,99.38401442307692,jazz,英语,2000-05-09,,mad,1,0,0,
404,404,404,TFBOYS - 我的朋友,151.9990808823529,Pop,国语,2019-08-05,,mad,1,0,0,
405,405,405,The Beach Boys - Good Vibration,151.9990808823529,Rock,英语,2017-09-08,,mad,1,0,0,
406,406,406,The Beatles - Can't Buy Me Love (Originally By The Beatles),172.265625,Jazz,英语,2014-02-01,,mad,1,0,0,
407,407,407,The Rolling Stones - Paint It Black,161.4990234375,Rock,英语,1966-04-15,,mad,1,0,0,
408,408,408,The Rolling Stones - Satisfaction (Original Single Mono Version),135.99917763157896,Pop,英语,2020-06-19,,mad,1,0,0,
409,409,409,The Score - Better Than One,135.99917763157896,Pop,英语,2014-09-23,,mad,1,0,0,
410,410,410,The Score - Revolution,172.265625,Alternative,英语,2017-01-20,,mad,1,0,0,
411,411,411,The Script - Hall of Fame,172.265625,Pop,英语,2012-08-20,,mad,1,0,0,
412,412,412,The Smashing Pumpkins - Bullet With Butterfly Wings,123.046875,Alternative,英语,2012-01-01,,mad,1,0,0,
413,413,413,The Smiths - This Charming Man,103.359375,Alternative,英语,2001-06-26,,mad,1,0,0,
414,414,414,Tone Damli - Stupid,117.45383522727272,Pop,英语,2010-10-22,,mad,1,0,0,
415,415,415,Tove Lo - Talking Body (Explicit),117.45383522727272,Country,英语,2020-06-23,,mad,1,0,0,
416,416,416,U.D.O. - Heart of Gold,123.046875,Rock,英语,2015-07-31,,mad,1,0,0,
417,417,417,U.D.O. - The Wrong Side of Midnight,151.9990808823529,metal,,,,mad,1,0,0,
418,418,418,Van Halen - jump (跳跃),129.19921875,Metal,英语,1998-05-17,,mad,1,0,0,
419,419,419,Various Artists - I'll Be Missing You,112.34714673913044,Pop,英语,2018-09-01,,mad,1,0,0,
420,420,420,Vicetone - Anywhere I Go,107.666015625,Dance,英语,2016-08-05,,mad,1,0,0,
421,421,421,Vicetone - Ensemble,129.19921875,Dance,纯音乐,2014-06-09,,mad,1,0,0,
422,422,422,Voicians - Empire,123.046875,Dance,纯音乐,2015-06-27,,mad,1,0,0,
423,423,423,Vox Angeli - New Soul,99.38401442307692,Pop,英语,2010-12-06,,mad,1,0,0,
424,424,424,Westlife - My Love,143.5546875,Pop,英语,2000-11-06,,mad,1,0,0,
425,425,425,Wild Child - Crazy Bird,92.28515625,Alternative,英语,2015-05-19,,mad,1,0,0,
426,426,426,Zedd - I Want You to Know,129.19921875,Pop,英语,2015-06-23,,mad,1,0,0,
427,427,427,いすぼくろ - シルバーワープ,123.046875,Pop,日语,2017-11-22,,mad,1,0,0,
428,428,428,そらこ - 一番街コスモナウト,161.4990234375,Pop,日语,2016-08-21,,mad,1,0,0,
429,429,429,キクチリョウタ (ばずパンだ) - Dancing People,92.28515625,Pop,日语,2016-03-16,,mad,1,0,0,
430,430,430,ラムジ - PLANET,107.666015625,Pop,日语,2006-06-07,,mad,1,0,0,
431,431,431,一口甜 - 圈住你,99.38401442307692,Pop,国语,2019-06-12,,mad,1,0,0,
432,432,432,万能青年旅店 - 那个北京人,184.5703125,rock,,,,mad,1,0,0,
433,433,433,今歌奏井 - 苦巧克力装饰,117.45383522727272,metal,,,,mad,1,0,0,
434,434,434,何勇 - 钟鼓楼,123.046875,Rock,国语,1994-05-01,,mad,1,0,0,
435,435,435,信乐团 - Rock and Roll Is Dead,95.703125,metal,国语,2011-10-16,,mad,1,0,0,
436,436,436,信乐团 - 回不去了,161.4990234375,Pop,国语,2011-10-16,,mad,1,0,0,
437,437,437,倉木麻衣 - 渡月橋 〜君 想ふ〜,95.703125,rock,,,,mad,1,0,0,
438,438,438,刀郎 - 喀什噶尔胡杨,107.666015625,Pop,国语,2004-12-29,,mad,1,0,0,
439,439,439,刀郎 - 守候在凌晨两点的伤心秀吧,103.359375,Pop,国语,2004-12-29,,mad,1,0,0,
440,440,440,刀郎 - 西海情歌,151.9990808823529,Pop,国语,2006-09-21,,mad,1,0,0,
441,441,441,刀郎 - 谢谢你,135.99917763157896,Pop,国语,2006-04-25,,mad,1,0,0,
442,442,442,华莎 (화사) - 마리아 (Maria),129.19921875,Pop,韩语,2020-06-29,,mad,1,0,0,
443,443,443,反光镜 - 嘿!姑娘,83.35433467741936,Rock,国语,2010-04-26,,mad,1,0,0,
444,444,444,吴彤 - 好春光,151.9990808823529,Soundtrack,国语,2000-02-07,,mad,1,0,0,
445,445,445,周冬雨、王俊凯、易烊千玺、刘昊然、陈飞宇、许魏洲、宋祖儿、陈学冬、董子健、谷嘉诚、尚语贤、曾舜晞、张雪迎、张哲瀚、陈都灵、蓝盈莹、李鸿其、王森、张慧雯、金晨、王嘉、李蔓瑄、周也、王紫璇、易恒、匡牧野、朱颜曼滋、孙嘉灵、王锵、张海宇、王西、张婧仪 - 星辰大海,75.99954044117645,rock,,,,mad,1,0,0,
446,446,446,唐朝 - 张炬无题,117.45383522727272,Rock,国语,1997-11-01,,mad,1,0,0,
447,447,447,奶小贱 _ 奶小深 _ 孽小瑞 - 口哨慢嗨,99.38401442307692,hiphop,纯音乐,2019-08-26,,mad,1,0,0,
448,448,448,小林信一 - ゲームより愛を込めて,172.265625,pop,,,,mad,1,0,0,
449,449,449,小橘子 - 与你同行,172.265625,Soundtrack,国语,2019-12-27,,mad,1,0,0,
450,450,450,崔健 - 像一把刀子,117.45383522727272,metal,,,,mad,1,0,0,
451,451,451,廖佳琳 - Rolling In The Deep (湖南花鼓戏版),103.359375,Pop,国语,2016-08-05,,mad,1,0,0,
452,452,452,张杰 - 骄傲的选择,151.9990808823529,Soundtrack,国语,2018-04-28,,mad,1,0,0,
453,453,453,扭曲机器 - 本能,117.45383522727272,Rock,国语,2003-09-01,,mad,1,0,0,
454,454,454,易烊千玺 - 冷静和热情之间,103.359375,Pop,国语,2019-12-20,,mad,1,0,0,
455,455,455,火箭少女101孟美岐 - 有种,95.703125,Soundtrack,国语,2019-01-15,,mad,1,0,0,
456,456,456,王利夫 - Anthem Of The Rebellion 叛军,71.77734375,rock,纯音乐,2011-12-01,,mad,1,0,0,
457,457,457,王利夫 - 联合舰队,99.38401442307692,metal,纯音乐,2011-12-01,,mad,1,0,0,
458,458,458,王源 - 友谊地久天长,123.046875,jazz,国语,2019-03-16,,mad,1,0,0,
459,459,459,王玥兮、陈希郡 - 我要戴朵花 (TV Version),123.046875,rock,,,,mad,1,0,0,
460,460,460,秋赤音 - 文学少年の憂鬱 (文学少年的忧郁),117.45383522727272,Pop,日语,2012-04-18,,mad,1,0,0,
461,461,461,窒息乐队 - 巨鲸落,112.34714673913044,rock,,,,mad,1,0,0,
462,462,462,翁素英 - 人在旅途,112.34714673913044,Pop,国语,2009-03-04,,mad,1,0,0,
463,463,463,聖飢魔II - PLANET  THE HELL (TV Version),129.19921875,Soundtrack,日语,2016-05-25,,mad,1,0,0,
464,464,464,聖飢魔II - 嵐の予感 (暴风雨的预感),117.45383522727272,rock,,,,mad,1,0,0,
465,465,465,腾讯光子工作室群 - 绝地求生：刺激战场宣传片音乐,151.9990808823529,Soundtrack,纯音乐,2018-09-30,,mad,1,0,0,
466,466,466,许嵩 - 有何不可,99.38401442307692,Pop,国语,2009-01-10,,mad,1,0,0,
467,467,467,超载乐队 - 破碎,129.19921875,metal,,,,mad,1,0,0,
468,468,468,轮回乐队 - 满江红,143.5546875,Rock,国语,2002-07-01,,mad,1,0,0,
469,469,469,迪克牛仔 - 你知道我在等你吗,135.99917763157896,Pop,国语,2004-03-01,,mad,1,0,0,
470,470,470,迪克牛仔 - 梦醒时分,135.99917763157896,Pop,国语,1998-09-29,,mad,1,0,0,
471,471,471,鈴葉屋 - 幻燈,135.99917763157896,Pop,日语,2014-10-26,,mad,1,0,0,
472,472,472,阿兰 - 浴火重生,95.703125,Pop,国语,2015-10-12,,mad,1,0,0,
473,473,473,陈斯琪、徐鹤尼、押切、陆离 - 爱是光年,103.359375,Soundtrack,国语,2018-05-25,,mad,1,0,0,
474,474,474,雪落caramel - ぱられループ (平行的轮回),129.19921875,blues,日语,2018-11-10,,mad,1,0,0,
475,475,475,零点乐队 - 爱不爱我,135.99917763157896,Pop,国语,1997-01-01,,mad,1,0,0,
476,476,476,饭团团さん - 内臓ありますか请问有内脏吗,123.046875,hiphop,日语,2019-03-01,,mad,1,0,0,
477,477,477,高能少年团 - 骄傲的少年,83.35433467741936,Soundtrack,国语,2017-03-31,,mad,1,0,0,
478,478,478,黒木渚 - 懺悔録,103.359375,Soundtrack,日语,2016-03-18,,mad,1,0,0,
479,479,479,A.F.D - Music Box Medley,83.35433467741936,jazz,纯音乐,2011-08-13,,peaceful,1,0,0,
480,480,480,Arte Refact (アルテ リファクト) - 三度日のオルゴール,161.4990234375,Soundtrack,纯音乐,2015-03-25,,peaceful,1,0,0,
481,481,481,Björk - Frosti,143.5546875,jazz,纯音乐,2010-01-26,,peaceful,1,0,0,
482,482,482,ChenDjoy - A Wish To The Moonlight,95.703125,EasyListening,纯音乐,2015-10-12,,peaceful,1,0,0,
483,483,483,Detektivbyrån - Hus vid havet,135.99917763157896,Alternative,纯音乐,2008-09-03,,peaceful,1,0,0,
484,484,484,Detektivbyrån - Laka-koffa,99.38401442307692,Pop,纯音乐,2008-05-02,,peaceful,1,0,0,
485,485,485,Detektivbyrån - Om du moter varg,107.666015625,rock,纯音乐,2008-09-03,,peaceful,1,0,0,
486,486,486,FAFA、雪二 - 想想念念,103.359375,Pop,国语,2019-08-07,,peaceful,1,0,0,
487,487,487,Foxtail-Grass Studio - 歳月-雲流れ-,143.5546875,Pop,纯音乐,2012-08-11,,peaceful,1,0,0,
488,488,488,Henry刘宪华 - 우주를 줄게 (给你宇宙),83.35433467741936,blues,,,,peaceful,1,0,0,
489,489,489,Hitomi (黒石ひとみ) - If I were a Bird,143.5546875,Soundtrack,纯音乐,2008-08-27,,peaceful,1,0,0,
490,490,490,IU - blueming (DJ覆盖色的美版),107.666015625,rock,,,,peaceful,1,0,0,
491,491,491,joysaaaa - 小一,99.38401442307692,blues,国语,2019-10-11,,peaceful,1,0,0,
492,492,492,Key Sounds Label (キー・サウンズ・レーベル) - ヒナギク (雏菊) (orgel Ver.),86.1328125,Soundtrack,纯音乐,2011-08-12,,peaceful,1,0,0,
493,493,493,Key Sounds Label (キー・サウンズ・レーベル) - 願いが叶う場所Ⅱ,67.99958881578948,Soundtrack,纯音乐,2005-01-28,,peaceful,1,0,0,
494,494,494,Kyoto Music Box Ensemble - BEST FRIEND ver.2,143.5546875,Pop,纯音乐,2015-02-25,,peaceful,1,0,0,
495,495,495,Li-2c - 隔岸观火,129.19921875,Pop,国语,2019-10-17,,peaceful,1,0,0,
